Paper ID,PMCID,DOI,Method,Full Text Europe PMC,HREF,Year,Author,Title
19515790,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19515790,2009,"Leasure CD, et al.",ROOT UV-B SENSITIVE2 acts with ROOT UV-B SENSITIVE1 in a root ultraviolet B-sensing pathway.
16414959,,,"MS/MS,GFP",,http://www.ncbi.nlm.nih.gov/pubmed/16414959,2006,"Vidi PA, et al.",Tocopherol cyclase (VTE1) localization and vitamin E accumulation in chloroplast plastoglobule lipoprotein particles
28497532,,,GFP,,,2017,Pineau E et al.,Arabidopsis thaliana EPOXIDE HYDROLASE1 (AtEH1) is a cytosolic epoxide hydrolase involved in the synthesis of poly-hydroxylated cutin monomers.
22227893,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22227893,2012,"Kiba T, et al.",The Arabidopsis nitrate transporter NRT2.4 plays a double role in roots and shoots of nitrogen-starved plants.
12175017,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12175017,2002,"Borrell A, et al.",Arabidopsis thaliana atrab28: a nuclear targeted protein related to germination and toxic cation tolerance
21945443,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21945443,2011,"Zhang X, et al.",Characterization of an AtCCX5 gene from Arabidopsis thaliana that involves in high-affinity K⁺ uptake and Na⁺ transport in yeast.
11743115,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/11743115,2001,"Millar AH, et al.",Analysis of the Arabidopsis mitochondrial proteome
11278923,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11278923,2001,"Duchene AM, et al.",Overlapping destinations for two dual targeted glycyl-tRNA synthetases in Arabidopsis thaliana and Phaseolus vulgaris
28444344,,,GFP,,,2017,Aroca A et al.,Hydrogen Sulfide Regulates the Cytosolic/Nuclear Partitioning of Glyceraldehyde-3-Phosphate Dehydrogenase by Enhancing its Nuclear Localization.
15010620,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15010620,2003,"Lertpiriyapong K, et al.",The elongation defective1 mutant of Arabidopsis is impaired in the gene encoding a serine-rich secreted protein
24249834,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24249834,2013,"Yu X, et al.",Plastid-localized glutathione reductase2-regulated glutathione redox status is essential for Arabidopsis root apical meristem maintenance.
21896887,,,"MS/MS,GFP",,,2011,Duncan O et al.,"Multiple lines of evidence localize signaling, morphology, and lipid biosynthesis machinery to the mitochondrial outer membrane of Arabidopsis."
23257241,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23257241,2013,"Xu L, et al.","Acquisition, conservation, and loss of dual-targeted proteins in land plants."
15593128,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/15593128,2005,"Boudart G, et al.",Cell wall proteins in apoplastic fluids of Arabidopsis thaliana rosettes: identification by mass spectrometry and bioinformatics
21655959,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21655959,2011,"Simkin AJ, et al.",Peroxisomal localisation of the final steps of the mevalonic acid pathway in planta.
14617066,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/14617066,2003,"Bae MS, et al.",Analysis of the Arabidopsis nuclear proteome and its response to cold stress
21849816,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21849816,2011,"Zhang Y, et al.","AtAGP18, a lysine-rich arabinogalactan protein in Arabidopsis thaliana, functions in plant growth and development as a putative co-receptor for signal transduction."
19929881,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19929881,2010,"Richter U, et al.",A mitochondrial rRNA dimethyladenosine methyltransferase in Arabidopsis.
19050167,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19050167,2008,"Wang H, et al.","Truncation of a protein disulfide isomerase, PDIL2-1, delays embryo sac maturation and disrupts pollen tube guidance in Arabidopsis thaliana."
23543752,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23543752,2013,"Teh OK, et al.",The AP-1 μ adaptin is required for KNOLLE localization at the cell plate to mediate cytokinesis in Arabidopsis.
11148275,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11148275,2000,"Sakamoto W, et al.","Mitochondrial localization of AtOXA1, an arabidopsis homologue of yeast Oxa1p involved in the insertion and assembly of protein complexes in mitochondrial inner membrane"
15653808,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15653808,2004,"Jun L, et al.",Identification and subcellular localization of two solanesyl diphosphate synthases from Arabidopsis thaliana
15653809,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15653809,2004,"Nowak K, et al.",Peroxisomal localization of sulfite oxidase separates it from chloroplast-based sulfur assimilation
20944397,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20944397,2010,"Iwata Y, et al.",Characterization of a plant-specific gene induced by endoplasmic reticulum stress in Arabidopsis thaliana.
17556810,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17556810,2007,"Yuan X, et al.",A calcium-dependent protein kinase is involved in plant hormone signal transduction in Arabidopsis
16954136,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16954136,2006,"Mizutani M, et al.",Aquaporin NIP2;1 is mainly localized to the ER membrane and shows root-specific accumulation in Arabidopsis thaliana
22926318,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22926318,2012,"Carroll A, et al.",Complexes with mixed primary and secondary cellulose synthases are functional in Arabidopsis plants.
26044091,,,GFP,,http://doi.org/10.1093/jxb/erv280,2015,Nouet C et al.,Functional analysis of the three HMA4 copies of the metal hyperaccumulator Arabidopsis halleri.
11549766,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11549766,2001,"Nesi N, et al.",The Arabidopsis TT2 gene encodes an R2R3 MYB domain protein that acts as a key determinant for proanthocyanidin accumulation in developing seed
28434950,,,GFP,,,2017,Underwood W et al.,An Arabidopsis Lipid Flippase Is Required for Timely Recruitment of Defenses to the Host-Pathogen Interface at the Plant Cell Surface.
9405719,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/9405719,1997,"Isono K, et al.",Leaf-specifically expressed genes for polypeptides destined for chloroplasts with domains of sigma70 factors of bacterial RNA polymerases in Arabidopsis thaliana
27163638,,,GFP,,http://dx.doi.org/10.1016/j.bbrc.2016.05.028,2016,Ueda M et al.,Salt stress induces internalization of plasma membrane aquaporin into the vacuole in Arabidopsis thaliana.
23583552,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23583552,2013,"Chardon F, et al.",Leaf fructose content is controlled by the vacuolar transporter SWEET17 in Arabidopsis.
27110948,,,GFP,,,2016,Bao Y et al.,Role of Arabidopsis NHL family in ABA and stress response.
17220359,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17220359,2007,"Zeng Q, et al.",Dual lipid modification of Arabidopsis Ggamma-subunits is required for efficient plasma membrane targeting
16495218,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16495218,2006,"Delatte T, et al.",Evidence for distinct mechanisms of starch granule breakdown in plants
27493656,,,GFP,,,2016,Okamoto M et al.,Sm-Like Protein-Mediated RNA Metabolism Is Required for Heat Stress Tolerance in Arabidopsis.
23975899,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23975899,2013,"Di Rubbo S, et al.",The clathrin adaptor complex AP-2 mediates endocytosis of brassinosteroid insensitive1 in Arabidopsis.
23975898,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23975898,2013,"Kim SY, et al.",Adaptor protein complex 2-mediated endocytosis is crucial for male reproductive organ development in Arabidopsis.
15998306,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15998306,2005,"Abe T, et al.",Altered microtubule dynamics by expression of modified alpha-tubulin protein causes right-handed helical growth in transgenic Arabidopsis plants
17602189,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17602189,2007,"Tanaka Y, et al.",Intra-vacuolar reserves of membranes during stomatal closure: the possible role of guard cell vacuoles estimated by 3-D reconstruction
28018391,,,GFP,,,2016,Rottet S et al.,Identification of Plastoglobules as a Site of Carotenoid Cleavage.
15659096,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15659096,2005,"Chen G, et al.",EGY1 encodes a membrane-associated and ATP-independent metalloprotease that is required for chloroplast development
23733076,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23733076,2013,"Reitz MU, et al.",New insights into the subcellular localization of Tubby-like proteins and their participation in the Arabidopsis-Piriformospora indica interaction.
24144791,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24144791,2013,"Pyo YJ, et al.","Seedling Lethal1, a pentatricopeptide repeat protein lacking an E/E+ or DYW domain in Arabidopsis, is involved in plastid gene expression and early chloroplast development."
15993837,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15993837,2005,"Mori Y, et al.","Plastid DNA polymerases from higher plants, Arabidopsis thaliana"
23738689,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23738689,2013,"Shen J, et al.",An in vivo expression system for the identification of cargo proteins of vacuolar sorting receptors in Arabidopsis culture cells.
12835390,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12835390,2003,"Wu X, et al.",Modes of intercellular transcription factor movement in the Arabidopsis apex
9649505,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/9649505,1998,"Schneider K, et al.",The ROOT HAIRLESS 1 gene encodes a nuclear protein required for root hair initiation in Arabidopsis
24130159,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24130159,2013,"Dahncke K, et al.",Plant purine nucleoside catabolism employs a guanosine deaminase required for the generation of xanthosine in Arabidopsis.
23950973,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23950973,2013,"Kurusu T, et al.",An S-type anion channel SLAC1 is involved in cryptogein-induced ion fluxes and modulates hypersensitive responses in tobacco BY-2 cells.
17993627,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17993627,2007,"Segonzac C, et al.",Nitrate efflux at the root plasma membrane: identification of an Arabidopsis excretion transporter
23803517,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23803517,2013,"Kanai M, et al.","The plastidic DEAD-box RNA helicase 22, HS3, is essential for plastid functions both in seed development and in seedling growth."
11459834,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11459834,2001,"Mercier R, et al.",SWITCH1 (SWI1): a novel protein required for the establishment of sister chromatid cohesion and for bivalent formation at meiosis
14623901,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/14623901,2004,"Ludwig AA, et al.",CDPK-mediated signalling pathways: specificity and cross-talk.
14623900,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/14623900,2004,"Saedler R, et al.","Virus-induced gene silencing of jasmonate-induced direct defences, nicotine and trypsin proteinase-inhibitors in Nicotiana attenuata."
19995734,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19995734,2009,"Sattarzadeh A, et al.",A Myosin XI Tail Domain Homologous to the Yeast Myosin Vacuole-Binding Domain Interacts with Plastids and Stromules in Nicotiana benthamiana.
23121860,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23121860,2012,"Feng X, et al.",Identification of a novel nuclear-localized adenylate kinase 6 from Arabidopsis thaliana as an essential stem growth factor.
19995732,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19995732,2009,"Van Aken O, et al.",Defining the Mitochondrial Stress Response in Arabidopsis thaliana.
22307643,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22307643,2012,"Meng L, et al.",CLE-like (CLEL) peptides control the pattern of root growth and lateral root development in Arabidopsis.
23085732,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23085732,2012,"Gigolashvili T, et al.",The Arabidopsis Thylakoid ADP/ATP Carrier TAAC Has an Additional Role in Supplying Plastidic Phosphoadenosine 5'-Phosphosulfate to the Cytosol.
18003924,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18003924,2007,"Wu G, et al.",Separate functions for nuclear and cytoplasmic cryptochrome 1 during photomorphogenesis of Arabidopsis seedlings
23903016,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/23903016,2013,"Yoshida K, et al.",Studies on vacuolar membrane microdomains isolated from Arabidopsis suspension-cultured cells: local distribution of vacuolar membrane proteins.
17264065,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17264065,2007,"Ide Y, et al.","Molecular properties of a novel, hydrophilic cation-binding protein associated with the plasma membrane."
15362112,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15362112,2004,"Wang YS, et al.",Green fluorescent protein fusions to Arabidopsis fimbrin 1 for spatio-temporal imaging of F-actin dynamics in roots
28155257,,,MS/MS,,,2017,Duruflé H et al.,Cell wall proteome analysis of Arabidopsis thaliana mature stems.
15295017,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/15295017,2004,"Dunkley TP, et al.",Localization of organelle proteins by isotope tagging (LOPIT).
21938515,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21938515,2012,"Sun X, et al.","The Arabidopsis AtbZIP1 transcription factor is a positive regulator of plant tolerance to salt, osmotic and drought stresses."
24019428,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24019428,2013,"Wang YF, et al.",Identification of cyclic GMP-activated nonselective Ca2+-permeable cation channels and associated CNGC5 and CNGC6 genes in Arabidopsis guard cells.
10829025,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/10829025,2000,"Barneche F, et al.",Fibrillarin genes encode both a conserved nucleolar protein and a novel small nucleolar RNA involved in ribosomal RNA methylation in Arabidopsis thaliana
23543366,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23543366,2013,"Bouchabké-Coussa O, et al.",Wuschel overexpression promotes somatic embryogenesis and induces organogenesis in cotton (Gossypium hirsutum L.) tissues cultured in vitro.
23221597,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23221597,2012,"Perea-Resa C, et al.",LSM Proteins Provide Accurate Splicing and Decay of Selected Transcripts to Ensure Normal Arabidopsis Development.
21640171,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21640171,2011,"Chen J, et al.","A poplar DRE-binding protein gene, PeDREB2L, is involved in regulation of defense response against abiotic stress."
22014227,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22014227,2012,"Simková K, et al.",The chloroplast division mutant caa33 of Arabidopsis thaliana reveals the crucial impact of chloroplast homeostasis on stress acclimation and retrograde plastid-to-nucleus signaling.
15792798,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15792798,2005,"Leon S, et al.",Mitochondrial localization of Arabidopsis thaliana Isu Fe-S scaffold proteins
22960247,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22960247,2012,"Lee JH, et al.",The E3 ubiquitin ligase HOS1 regulates low ambient temperature-responsive flowering in Arabidopsis thaliana.
22486829,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22486829,2012,"Cai Y, et al.","Vacuolar Degradation of Two Integral Plasma Membrane Proteins, AtLRR84A and OsSCAMP1, Is Cargo Ubiquitination-Independent and Prevacuolar Compartment-Mediated in Plant Cells."
17253089,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17253089,2007,"Bird DA, et al.",Arabidopsis cyclin-dependent kinase inhibitors are nuclear-localized and show different localization patterns within the nucleoplasm
23378619,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23378619,2013,"Medzihradszky M, et al.",Phosphorylation of Phytochrome B Inhibits Light-Induced Signaling via Accelerated Dark Reversion in Arabidopsis.
21842230,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21842230,2011,"Lermontova I, et al.","Deposition, turnover, and release of CENH3 at Arabidopsis centromeres."
28115582,,,GFP,,,2017,Bürstenbinder K et al.,"The IQD Family of Calmodulin-Binding Proteins Links Calcium Signaling to Microtubules, Membrane Subdomains, and the Nucleus."
17573350,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17573350,2007,"Wirth J, et al.",Regulation of root nitrate uptake at the NRT2.1 protein level in Arabidopsis thaliana
15333755,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15333755,2004,"Sakamoto H, et al.","Arabidopsis Cys2/His2-type zinc-finger proteins function as transcription repressors under drought, cold, and high-salinity stress conditions"
16055629,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16055629,2005,"Ishizaki K, et al.",The critical role of Arabidopsis electron-transfer flavoprotein:ubiquinone oxidoreductase during dark-induced starvation
16963437,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16963437,2006,"Koo AJ, et al.",Identification of a peroxisomal acyl-activating enzyme involved in the biosynthesis of jasmonic acid in Arabidopsis
12766230,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/12766230,2003,"Ferro M, et al.",Proteomics of the chloroplast envelope membranes from Arabidopsis thaliana
12586869,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/12586869,2003,"Millar AH, et al.",Genomic and proteomic analysis of mitochondrial carrier proteins in Arabidopsis
17934214,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/17934214,2008,"Carroll AJ, et al.",Analysis of the Arabidopsis cytosolic ribosome proteome provides detailed insights into its components and their post-translational modification.
16965555,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16965555,2006,"Chaiwongsar S, et al.",The protein kinase genes MAP3K epsilon 1 and MAP3K epsilon 2 are required for pollen viability in Arabidopsis thaliana
14506206,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/14506206,2003,"Nuhse TS, et al.",Large-scale analysis of in vivo phosphorylated membrane proteins by immobilized metal ion affinity chromatography and mass spectrometry
16786311,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16786311,2006,"Liang L, et al.",CENTRIN2 interacts with the Arabidopsis homolog of the human XPC protein (AtRAD4) and contributes to efficient synthesis-dependent repair of bulky DNA lesions
16621602,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16621602,2006,"Aker J, et al.",The Arabidopsis thaliana AAA protein CDC48A interacts in vivo with the somatic embryogenesis receptor-like kinase 1 receptor at the plasma membrane
12837951,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12837951,2003,"Elo A, et al.",Nuclear genes that encode mitochondrial proteins for DNA and RNA metabolism are clustered in the Arabidopsis genome.
24361574,,,MS/MS,,http://doi.org/10.1016/j.jprot.2013.12.007,2014,Helm S et al.,Protein identification and quantification by data-independent acquisition and multi-parallel collision-induced dissociation mass spectrometry (MS(E)) in the chloroplast stroma proteome.
20518745,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20518745,2010,"Zhang Y, et al.",One-carbon metabolism in plants: characterization of a plastid serine hydroxymethyltransferase.
22318864,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/22318864,2012,"Li B, et al.",Comparison of plasma membrane proteomic changes of arabidopsis suspension-cultured cells (T87 Line) after cold and ABA treatment in association with freezing tolerance development.
28109885,,,GFP,,,2017,Maruri-López I et al.,Hetero- and homodimerization of Arabidopsis thaliana arginine decarboxylase AtADC1 and AtADC2.
16839879,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16839879,2006,"Li CF, et al.",An ARGONAUTE4-containing nuclear processing center colocalized with Cajal bodies in Arabidopsis thaliana
17214894,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17214894,2007,"Zheng Z, et al.",Functional analysis of Arabidopsis WRKY25 transcription factor in plant defense against Pseudomonas syringae.
27574185,,,GFP,,,2016,Yang J et al.,Essential role of conserved DUF177A protein in plastid 23S rRNA accumulation and plant embryogenesis.
16507089,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16507089,2006,"Kong SG, et al.",Blue light-induced association of phototropin 2 with the Golgi apparatus
22639659,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22639659,2012,"Alford SR, et al.",myo-Inositol Oxygenase is Required for Responses to Low Energy Conditions in Arabidopsis thaliana.
12535344,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12535344,2003,"Curaba J, et al.","GeBP, the first member of a new gene family in Arabidopsis, encodes a nuclear protein with DNA-binding activity and is regulated by KNAT1"
16438971,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16438971,2006,"Rodriguez Milla MA, et al.","A novel yeast two-hybrid approach to identify CDPK substrates: characterization of the interaction between AtCPK11 and AtDi19, a nuclear zinc finger protein"
21705391,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21705391,2011,"Tateda C, et al.",Molecular and genetic characterization of the gene family encoding the voltage-dependent anion channel in Arabidopsis.
11089975,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11089975,2000,"Mas P, et al.",Functional interaction of phytochrome B and cryptochrome 2
20700743,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20700743,2010,"Lütken H, et al.",Repression of both isoforms of disproportionating enzyme leads to higher malto-oligosaccharide content and reduced growth in potato.
16553898,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16553898,2006,"Stefano G, et al.","In tobacco leaf epidermal cells, the integrity of protein export from the endoplasmic reticulum and of ER export sites depends on active COPI machinery"
12383082,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12383082,2002,"Suzuki N, et al.",Functional characterization of a heavy metal binding protein CdI19 from Arabidopsis
11722763,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11722763,2001,"Helliwell CA, et al.",A plastid envelope location of Arabidopsis ent-kaurene oxidase links the plastid and endoplasmic reticulum steps of the gibberellin biosynthesis pathway
24585838,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24585838,2014,"Kleinknecht L, et al.","RAP, the sole octotricopeptide repeat protein in Arabidopsis, is required for chloroplast 16S rRNA maturation."
19248824,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19248824,2009,"Yang O, et al.",The Arabidopsis basic leucine zipper transcription factor AtbZIP24 regulates complex transcriptional networks involved in abiotic stress resistance.
19073763,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19073763,2008,"Linka N, et al.",Peroxisomal ATP import is essential for seedling development in Arabidopsis thaliana.
10769244,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/10769244,2000,"Song JY, et al.","Regulation of meristem organization and cell division by TSO1, an Arabidopsis gene with cysteine-rich repeats"
14526116,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/14526116,2003,"Haslekas C, et al.","Seed 1-cysteine peroxiredoxin antioxidants are not involved in dormancy, but contribute to inhibition of germination during stress"
15605178,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15605178,2004,"Gilson PR, et al.",Identification of a Golgi-localised GRIP domain protein from Arabidopsis thaliana
20002588,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20002588,2010,"Andriotis VM, et al.",Plastidial glycolysis in developing Arabidopsis embryos.
15743448,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15743448,2005,"Otegui MS, et al.",Senescence-associated vacuoles with intense proteolytic activity develop in leaves of Arabidopsis and soybean
21227472,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21227472,2011,"Choi W, et al.","NKS1, Na(+)- and K(+)-sensitive 1, regulates ion homeostasis in an SOS-independent pathway in Arabidopsis."
16080001,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16080001,2005,"Kaufmann K, et al.","Mutant analysis, protein-protein interactions and subcellular localization of the Arabidopsis B sister (ABS) protein"
11739388,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11739388,2002,"Li L, et al.",Functional cloning and characterization of a plant efflux carrier for multidrug and heavy metal detoxification
24891605,,,GFP,,http://doi.org/10.1083/jcb.201401138,2014,Zhou X et al.,Identification of unique SUN-interacting nuclear envelope proteins with diverse functions in plants.
12805633,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12805633,2003,"Stevenson-Paulik J, et al.",Differential regulation of two Arabidopsis type III phosphatidylinositol 4-kinase isoforms. A regulatory role for the pleckstrin homology domain
25849075,,,GFP,,http://doi.org/10.1186/s12870-015-0441-5,2015,Zhang YL et al.,Protein palmitoylation is critical for the polar growth of root hairs in Arabidopsis.
24397874,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24397874,2014,"Schrumpfová PP, et al.",Telomere repeat binding proteins are functional components of Arabidopsis telomeres and interact with telomerase.
15215502,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/15215502,2004,"Shimaoka T, et al.",Isolation of intact vacuoles and proteomic analysis of tonoplast from suspension-cultured cells of Arabidopsis thaliana
18598361,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18598361,2008,"Walter N, et al.","Head-neck domain of Arabidopsis myosin XI, MYA2, fused with GFP produces F-actin patterns that coincide with fast organelle streaming in different plant cells."
20498364,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20498364,2010,"Yamazaki T, et al.","Arabidopsis synaptotagmin SYT1, a type I signal-anchor protein, requires tandem C2 domains for delivery to the plasma membrane."
15128940,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15128940,2004,"Choi Y, et al.",An invariant aspartic acid in the DNA glycosylase domain of DEMETER is necessary for transcriptional activation of the imprinted MEDEA gene
18559960,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18559960,2008,"Arimura S, et al.",Arabidopsis ELONGATED MITOCHONDRIA1 is required for localization of DYNAMIN-RELATED PROTEIN3A to mitochondrial fission sites.
15155883,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15155883,2004,"Sedbrook JC, et al.",The Arabidopsis sku6/spiral1 gene encodes a plus end-localized microtubule-interacting protein involved in directional cell expansion
17337534,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17337534,2007,"Padmanaban S, et al.",Participation of endomembrane cation/H+ exchanger AtCHX20 in osmoregulation of guard cells
12787249,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12787249,2003,"Thomine S, et al.","AtNRAMP3, a multispecific vacuolar metal transporter involved in plant responses to iron deficiency"
14731259,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/14731259,2004,"Hurst AC, et al.",Trafficking of the plant potassium inward rectifier KAT1 in guard cell protoplasts of Vicia faba
14731258,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/14731258,2004,"Sheahan MB, et al.","Organelle inheritance in plant cell division: the actin cytoskeleton is required for unbiased inheritance of chloroplasts, mitochondria and endoplasmic reticulum in dividing protoplasts"
26728150,,,GFP,,http://dx.doi.org/10.1186/s12870-015-0695-y,2016,Boeglin M et al.,Reduced expression of AtNUP62 nucleoporin gene affects auxin response in Arabidopsis.
17872921,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17872921,2007,"Marmagne A, et al.","Two members of the Arabidopsis CLC (chloride channel) family, AtCLCe and AtCLCf, are associated with thylakoid and Golgi membranes, respectively."
16195344,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16195344,2005,"Fang Y, et al.",Centromere positioning and dynamics in living Arabidopsis plants
9396754,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/9396754,1997,"Lauber MH, et al.",The Arabidopsis KNOLLE protein is a cytokinesis-specific syntaxin
24037373,,,GFP,,,2013,Colcombet J et al.,Systematic study of subcellular localization of Arabidopsis PPR proteins confirms a massive targeting to organelles.
22797472,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22797472,2012,"Melonek J, et al.",The core of chloroplast nucleoids contains architectural SWIB domain proteins.
15181206,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15181206,2004,"Bauer M, et al.",Intracellular localization of Arabidopsis sulfurtransferases
